1.820533547691527594e-03 1.622355686751867851e-03 1.480849981436862346e-03 1.379717381869863127e-03 1.412222672357280181e-03 1.100357508204393439e-03 8.996587427278733562e-04 6.223540007141468251e-04 3.944120423427138799e-04 1.242376571071870191e-04 1.386972448962851090e-05 1.051636789426459998e-05 4.041694841045763616e-07 6.099650718351385027e-07 2.410637701803701935e-07 2.629217551075381794e-07 3.899449101458709649e-07 3.568145705661604064e-07 1.182839963082123173e-06 4.805257464777809399e-04 1.316279254983815372e-03 2.120837059157432408e-03 2.978182552277404155e-03 3.875338317600423264e-03 4.792108892796396492e-03 5.721529640135475381e-03 6.725288656681419584e-03 7.732522072981554313e-03 8.713347840283510934e-03 9.683696654707819526e-03 1.065096482843084363e-02 1.160050385682979794e-02 1.252719325752124462e-02 1.343138517277789670e-02 1.425288254817443610e-02 1.499215589512923642e-02 1.568612559684135974e-02 1.629612003175097412e-02 1.691311026393949729e-02 1.737145218103477995e-02 1.779760287951740599e-02 1.811738159817823796e-02 1.836915736051935449e-02 1.852157949484375260e-02 1.858085156541547031e-02 1.852788988439732151e-02 1.837489487304914612e-02 1.817734322411126979e-02 1.789053569671844590e-02 1.772137118560918392e-02
2.602107420018343227e-03 2.376274647384968384e-03 2.112361235793057054e-03 1.810610493083203648e-03 1.507424602282845172e-03 1.220991881672605197e-03 9.587054059710222245e-04 7.150749799092366576e-04 4.631579895123658281e-04 2.174762922839636094e-04 9.363975319148757520e-05 7.602974721148884993e-05 1.664379731712284361e-05 4.130581114563188598e-06 4.002975648026834226e-06 3.761587934119600389e-06 2.556540311633275766e-04 6.394225874960498060e-04 1.099238658020995759e-03 1.601545956838277673e-03 2.012538459424910789e-03 2.558102747004069744e-03 3.066522066495731141e-03 3.751970738685380530e-03 4.311224594802508248e-03 4.851794995816329122e-03 5.492235593957360551e-03 6.059445894258680236e-03 6.736666455909770534e-03 7.409931820918425061e-03 8.013865468866194358e-03 8.627473333294241251e-03 9.303152520355092644e-03 9.952470245841293223e-03 1.059572716689713076e-02 1.127202245919730131e-02 1.197288845537603473e-02 1.257991409896838837e-02 1.323420510540377314e-02 1.370952415462861965e-02 1.424754663662993782e-02 1.471653785605176769e-02 1.515677485970668391e-02 1.554201871884562311e-02 1.582658439936419567e-02 1.609727661429532358e-02 1.634387273291827009e-02 1.638629735289597739e-02 1.647358270523202953e-02 1.645515039299466978e-02
4.311926912293964761e-04 5.626554776115986123e-04 6.735174312190270619e-04 7.509211902589248144e-04 7.840423183050144931e-04 7.677748379133223161e-04 7.102210198990628956e-04 5.756314638393576072e-04 4.323147764908794022e-04 2.808620915975788552e-04 1.025551780083894108e-04 6.467693913787447076e-05 1.454529894627141714e-04 2.184945439277623811e-04 4.901355485213701934e-04 8.303968327790439219e-04 1.243614403213948215e-03 1.727844632110232294e-03 2.279367004171248875e-03 2.888977826333780953e-03 3.765252737918976973e-03 4.260102746577378897e-03 4.711972069832405519e-03 5.380233958670337449e-03 5.955452949350809738e-03 6.558006820210707417e-03 7.196488016034797638e-03 7.800222102462760383e-03 8.425585903351833633e-03 9.064402450661283514e-03 9.702313239839057205e-03 1.037954472796260089e-02 1.097913985285468852e-02 1.154514021890827753e-02 1.202215282676989509e-02 1.224153503316829407e-02 1.263325356391891904e-02 1.300603317023424008e-02 1.327277246898792007e-02 1.343804847304458198e-02 1.366623603396951124e-02 1.381288566466152938e-02 1.393503090832105135e-02 1.395325578754823964e-02 1.391617999862740200e-02 1.388245969261943553e-02 1.382212766272267711e-02 1.352292940289579956e-02 1.334586848666372005e-02 1.320028758619858772e-02
6.665585321002216691e-04 7.148142496979224174e-04 8.775490783604970564e-04 1.085690885164127158e-03 1.312832362101048469e-03 1.513777427279255601e-03 1.783988958387880365e-03 1.817874846914804268e-03 1.958362680814259085e-03 1.986856449786384305e-03 2.012857528521554487e-03 2.046890485218434436e-03 1.898197174797885273e-03 1.960454010076875895e-03 2.077900962937222294e-03 2.239859206085584656e-03 2.327870826069550116e-03 2.540985476656860195e-03 2.687065872396872824e-03 2.992403890797223128e-03 3.285542616701159994e-03 3.661851620107732779e-03 4.108664061169075600e-03 4.531027834440402163e-03 4.987861202001385788e-03 5.523156257613693818e-03 6.043158436221342765e-03 6.618105052104550703e-03 7.227790750850061376e-03 7.847926019449067217e-03 8.508925820236139942e-03 9.202961164974833227e-03 9.910624163000987530e-03 1.063062995384790425e-02 1.132354025498005616e-02 1.205155158426210113e-02 1.272670309002623540e-02 1.338180703592147663e-02 1.400828375845830816e-02 1.464319989954356895e-02 1.514969029394140111e-02 1.569086250420932693e-02 1.617925057813531312e-02 1.646457607618038999e-02 1.667470838465830163e-02 1.686515925995443407e-02 1.696727722761728549e-02 1.702194047482071329e-02 1.704614304969495620e-02 1.701379289497473302e-02
3.325523894837634480e-04 1.004341423398590776e-04 1.429159770966777128e-06 2.282072343438329255e-06 2.187216211453366039e-05 6.311251527112126389e-05 9.533207931436089367e-05 5.919387059056948426e-05 3.839902923310901223e-05 8.886972321322673799e-05 1.142808701586218713e-04 1.839176777058721280e-04 3.277783092214469826e-04 5.527560859381646296e-04 8.271770655580492357e-04 1.069800240368487575e-03 1.495631418562674191e-03 1.947003473873958404e-03 2.466928556350716541e-03 3.030248473040569965e-03 3.619970420022388963e-03 4.222214509873052808e-03 4.836667755923789065e-03 5.516974115789258400e-03 6.203587497491763053e-03 6.967655055413707159e-03 7.808284248789135532e-03 8.492736721035844608e-03 9.273813189684709454e-03 1.004538916618039936e-02 1.080035179445985871e-02 1.161778706570048419e-02 1.238678633269914460e-02 1.368900901317924960e-02 1.443580386792886125e-02 1.498093364764284917e-02 1.554090866207147488e-02 1.608850666418998668e-02 1.649835261425176142e-02 1.686097701557427372e-02 1.730052223143968906e-02 1.753889639029974218e-02 1.773816205111219957e-02 1.789948396384103899e-02 1.799431162340968740e-02 1.805556360216288916e-02 1.817254581750039205e-02 1.805575080323197634e-02 1.799333506846965275e-02 1.785093689625006155e-02
1.636837581470525953e-03 1.671419093454336226e-03 1.668187262770884924e-03 1.619655404108060609e-03 1.557185324106680722e-03 1.515355110100265624e-03 1.498957346546334578e-03 1.561511832771787962e-03 1.777865769357393766e-03 1.950055048380884819e-03 2.062135282657953129e-03 2.005115021083060667e-03 2.141156702074518275e-03 2.300883632219478253e-03 2.458716564641033695e-03 2.702972232547012129e-03 3.097322482983341264e-03 3.419855454686790679e-03 3.605676002011090880e-03 3.896043444203490906e-03 4.225104789224067535e-03 4.506925620533410413e-03 4.909726790322600440e-03 5.326954224098621668e-03 5.822019269404453932e-03 6.388055445498928668e-03 6.983508883294343300e-03 7.591583240823930948e-03 8.219599685707828368e-03 8.925321294909591488e-03 9.407967303594942307e-03 9.997769863753801223e-03 1.054487667874882961e-02 1.107116294791564079e-02 1.169089758870498971e-02 1.234892915260293184e-02 1.288767154273726991e-02 1.358148476016061285e-02 1.414885615277771888e-02 1.472711584214598732e-02 1.511144865948802277e-02 1.563687874194084199e-02 1.609523747669380778e-02 1.660947526823899553e-02 1.704846486543010534e-02 1.738360594959725142e-02 1.766515346983318566e-02 1.792600834619580835e-02 1.818261075906816779e-02 1.833375106676893990e-02
1.757173111743396549e-03 1.613766199529345071e-03 1.442765751366558965e-03 1.264475355824870367e-03 1.097105144013010847e-03 9.486404197371295453e-04 7.604506726480756654e-04 6.743665366905274424e-04 6.184741112100633357e-04 5.855550411900892899e-04 5.683352983877308640e-04 6.247897193911421945e-04 6.584216774377217671e-04 8.113969958483481558e-04 9.190435224758293411e-04 1.059743946006041874e-03 1.209021170008679020e-03 1.399170266747256156e-03 1.595125394740503494e-03 1.849277938033533093e-03 2.122136036388184294e-03 2.459298195466442898e-03 2.785334273299630743e-03 3.176262846171293199e-03 3.565705720905679946e-03 4.018924256740039058e-03 4.517494277375639321e-03 5.033207800843412030e-03 5.555621215959452748e-03 6.085696941680920555e-03 6.676381702639272615e-03 7.297789856846139886e-03 7.917416293662929080e-03 8.535538901557697053e-03 9.146233478959361896e-03 1.012297274469788413e-02 1.087615082281052047e-02 1.145460118030768373e-02 1.203611742975948563e-02 1.275298057159117947e-02 1.324508065865849689e-02 1.382695828978165210e-02 1.416832538770975564e-02 1.458058151985578213e-02 1.489467074289150747e-02 1.521234079034248544e-02 1.545720531700191420e-02 1.570840796966987279e-02 1.582507479275012743e-02 1.592027712040107457e-02
1.078457340418009026e-04 1.302228659585321565e-07 6.082458229146206132e-08 4.334516764470765347e-07 6.024451452135500023e-06 8.171075347749755275e-07 3.112400390814743081e-07 2.489312520695317370e-05 7.483749738572092383e-08 4.633229155843495681e-05 3.243442452831896031e-05 1.953992256982394973e-07 5.003636273516236952e-07 6.194500883469500484e-07 6.762196660158993997e-07 5.244504391610927679e-07 4.833131202377351319e-06 1.522997079996312527e-04 4.757049189529268538e-04 8.335025885297253504e-04 1.292984508307504221e-03 1.780418475996836322e-03 2.338289077202881580e-03 2.915764819934339117e-03 3.555121439652057010e-03 4.222095739886205616e-03 4.953539084938395586e-03 5.687294001693847176e-03 6.450528103034250046e-03 7.342532815341014894e-03 8.213522054985725185e-03 9.001489879609613984e-03 9.723501691333655966e-03 1.044367101055311380e-02 1.114827496698879601e-02 1.187955462145501469e-02 1.252858127901443699e-02 1.321285404416065734e-02 1.391945197362586158e-02 1.453755014459532161e-02 1.495126056101100422e-02 1.531958435228752795e-02 1.568707439219073699e-02 1.590028551323656447e-02 1.615531994867606264e-02 1.646387636574371885e-02 1.657036026838324197e-02 1.662230574763190818e-02 1.669888793798950458e-02 1.656805109712174845e-02
5.824957867557934744e-04 7.692043783964722537e-04 9.593436663195430321e-04 1.014473971556905784e-03 1.082599866069204695e-03 1.132031647136502294e-03 1.140090236639457232e-03 1.113609368266069329e-03 1.128013728483086764e-03 1.101143211272435484e-03 1.143700369577764107e-03 1.200396631006168599e-03 1.274605908826891834e-03 1.344747993267653976e-03 1.363276238207786466e-03 1.412095617713806251e-03 1.460366337743755323e-03 1.522603834047142743e-03 1.593632819846961144e-03 1.676479983964698816e-03 1.774440338076639558e-03 1.887517325956266983e-03 2.021550427740744730e-03 2.179537633901583622e-03 2.361872001534267174e-03 2.590219026080500114e-03 3.020313699320487100e-03 3.287783706658263007e-03 3.551040513568705023e-03 3.903936318229057033e-03 4.234895780849852465e-03 4.732472578586805791e-03 5.221173492025847108e-03 5.626303735283512061e-03 6.085369162644888204e-03 6.690447164336598557e-03 7.279057476628584926e-03 7.773686647443115751e-03 8.372588233766931412e-03 8.897031927613756330e-03 9.540203412288497317e-03 1.001220027191052075e-02 1.056815336574825660e-02 1.109752995192873730e-02 1.159456063256863838e-02 1.214900020823527979e-02 1.261114780006751014e-02 1.305971546688793755e-02 1.343475259550134908e-02 1.371926824660343880e-02
1.262934992831073492e-03 1.465983997815529551e-03 1.676604814251871599e-03 1.856684801909780705e-03 1.908474070776918028e-03 1.911817231991037825e-03 1.835410356537662451e-03 1.715600673648896715e-03 1.579183613624920036e-03 1.435938511977854527e-03 1.287591897120483409e-03 1.172077742386026019e-03 1.153837519892196139e-03 1.005016157396014477e-03 9.736796755272155183e-04 1.062542320969429507e-03 1.162187998170541303e-03 1.313807832702699064e-03 1.502559069974582001e-03 1.780823478841787790e-03 2.060018335541730083e-03 2.435041983073447068e-03 2.875687233523944574e-03 3.346409400153902911e-03 3.877409791842700414e-03 4.599824743589882130e-03 5.223653131390203382e-03 5.896293585801236879e-03 6.549527523215521556e-03 7.265952483250587984e-03 8.031471638891339235e-03 8.789018305603937126e-03 9.529015290274675878e-03 1.030204909516548896e-02 1.098647542705790195e-02 1.173009166858508638e-02 1.254299714080309332e-02 1.323090544451884301e-02 1.391931394771062092e-02 1.458458240313596777e-02 1.521126890588325210e-02 1.578619335217034889e-02 1.627805718675995328e-02 1.667237848732262828e-02 1.704161285018978428e-02 1.735017581875041709e-02 1.761827858646949907e-02 1.787858542347110433e-02 1.805230801261450274e-02 1.817525565498696177e-02
