 (1.581425037920786494e-02+3.126535646636197791e-02j)
 (2.048104219484178298e-02+3.081871634263104107e-02j)
 (1.714813837807438457e-02+3.165149534662523023e-02j)
 (1.483317760300481222e-02+3.068924373072842715e-02j)
 (1.266316043449917765e-02+3.009627581195339213e-02j)
 (1.142744330767709454e-02+2.991060248554896356e-02j)
 (1.133278147093879501e-02+2.933206214388927799e-02j)
 (1.112807765698500644e-02+2.864213211213058677e-02j)
 (1.169459546391398569e-02+2.788281399795797949e-02j)
 (1.164300047077794498e-02+2.687726221902265317e-02j)
 (1.255978980418334320e-02+2.578617412652817534e-02j)
 (1.323706765697841084e-02+2.471404980269205354e-02j)
 (1.364340851886812825e-02-2.342231416802604063e-02j)
 (1.395667723612502124e-02-2.208479591758944968e-02j)
 (1.395778853296364246e-02-2.083697621669274372e-02j)
 (1.322262470163542564e-02-1.942054354780882799e-02j)
 (1.302568482909051764e-02-1.805604724627769483e-02j)
 (1.270918110865608755e-02-1.674467107165949695e-02j)
 (1.317154659483487505e-02-1.537449901573515083e-02j)
 (1.232903780628841726e-02-1.418667237016965101e-02j)
 (1.438750605569076579e-02-1.447048384771770085e-02j)
 (1.142092259455595657e-02-1.374217844805969597e-02j)
 (1.026865975081862024e-02-1.294025183064202895e-02j)
 (9.397482411371303745e-03-1.253764239964155931e-02j)
 (7.029970721649172680e-03+4.937876146452547903e-03j)
 (8.856918151817471871e-03+1.069466133059978133e-02j)
 (8.920171473468537990e-03+9.969421758265381919e-03j)
 (9.082093319699485051e-03+9.483674801108362903e-03j)
 (9.171537127085779839e-03+9.148337399360627342e-03j)
 (9.315577901149781764e-03+8.533540855137014200e-03j)
 (8.935472005177084315e-03+8.473390616873598125e-03j)
 (8.842570055094357145e-03+7.815573677067019775e-03j)
 (8.284918123061243977e-03+8.582986246616476286e-03j)
 (7.796925977849312496e-03+8.107494785194924516e-03j)
 (7.987009522817011681e-03+8.760261361928660742e-03j)
 (1.315695127043195120e-02+6.110469724272731516e-03j)
 (1.025872758287855145e-02+5.247328913661092852e-03j)
 (9.554444797648909207e-03+5.145940950826327284e-03j)
 (8.505132066221691642e-03+4.777067397389446295e-03j)
 (7.565454129349698589e-03+4.021461600076084789e-03j)
 (5.311995473955835427e-03+3.279269990322833308e-03j)
 (3.869033553362331238e-03+2.508209862692534556e-03j)
 (1.922173944889937671e-03+1.768798337196536997e-03j)
 (1.460224495772284971e-03+1.571618080314958130e-03j)
 (9.940232670553399933e-04+1.261045932028972798e-03j)
 (4.163631391600554387e-04+9.795823197901365378e-04j)
 (2.055835491285424828e-04+6.420317049193267336e-04j)
 (2.416624470806751524e-05+3.648509093182415318e-04j)
 (2.985884019814286886e-05+2.865081498772193477e-04j)
 (3.496591795112609662e-05+2.093949819395060326e-04j)
