 (9.917924895851413236e-01+0.000000000000000000e+00j)  (-1.811889440118699636e-04+8.688994725727325905e-04j)  (-1.811889440118699636e-04-8.688994725727325905e-04j)  (1.377230882046143439e-04+0.000000000000000000e+00j)
 (-3.550404235950297121e-03-1.695149485250855431e-02j)  (-4.427073141981695617e-03-4.309368495585564826e-03j)  (-7.001079317477005301e-04-2.864754201060019175e-04j)  (9.619223236566797010e-05+1.631147685845004433e-04j)
 (-3.550404235950297121e-03+1.695149485250855431e-02j)  (-7.001079317477005301e-04+2.864754201060019175e-04j)  (-4.427073141981695617e-03+4.309368495585564826e-03j)  (9.619223236566797010e-05-1.631147685845004433e-04j)
 (6.623017132804387419e-02+0.000000000000000000e+00j)  (6.153761173909109549e-04-4.731518075507431241e-04j)  (6.153761173909109549e-04+4.731518075507431241e-04j)  (1.056477463940229226e-03+0.000000000000000000e+00j)
 (9.938399265502767879e-03+9.502245487043241984e-03j)  (3.691368965867778545e-03-6.353130192422424584e-03j)  (-5.735318520617908693e-04-2.191033077795734806e-04j)  (-1.928950504605424308e-03-2.762904131923677765e-03j)
 (6.490653552878766080e-03-1.327157723856448902e-02j)  (-1.648363535208958227e-03+3.590766281484943871e-03j)  (-9.785705444680405356e-04-7.895602050417413129e-04j)  (2.600010120617908494e-04+1.681783231453603525e-04j)
 (5.284658977294116877e-02+1.410015374647350989e-04j)  (1.114729695052154137e-04+1.205119229561227821e-03j)  (2.550990037851887473e-04+4.959177123502857623e-04j)  (-1.476749909243436909e-02+1.149561743652101169e-03j)
 (1.765660513761128318e-03+9.193762750122723773e-03j)  (-4.155627791115810293e-03+5.749603522478360755e-03j)  (-6.787411478981356452e-04+5.640717480690524230e-05j)  (7.807902145893300941e-04-2.593448778790130842e-04j)
 (9.938399265502767879e-03-9.502245487043241984e-03j)  (-5.735318520617908693e-04+2.191033077795734806e-04j)  (3.691368965867778545e-03+6.353130192422424584e-03j)  (-1.928950504605424308e-03+2.762904131923677765e-03j)
 (5.284658977294116877e-02-1.410015374647350989e-04j)  (2.550990037851887473e-04-4.959177123502857623e-04j)  (1.114729695052154137e-04-1.205119229561227821e-03j)  (-1.476749909243436909e-02-1.149561743652101169e-03j)
 (6.490653552878766080e-03+1.327157723856448902e-02j)  (-9.785705444680405356e-04+7.895602050417413129e-04j)  (-1.648363535208958227e-03-3.590766281484943871e-03j)  (2.600010120617908494e-04-1.681783231453603525e-04j)
 (1.765660513761128318e-03-9.193762750122723773e-03j)  (-6.787411478981356452e-04-5.640717480690524230e-05j)  (-4.155627791115810293e-03-5.749603522478360755e-03j)  (7.807902145893300941e-04+2.593448778790130842e-04j)
