 (9.898881128223007142e-01+0.000000000000000000e+00j)  (-6.016333992746940654e-03-4.296186850726056022e-03j)  (-6.016333992746940654e-03+4.296186850726056022e-03j)  (2.178096798564876902e-04+0.000000000000000000e+00j)
 (-9.855224507150083316e-03+4.007299328985837461e-03j)  (-3.329422769301100971e-03+2.426494137821615625e-03j)  (6.526366394383989900e-04-4.089709387030129265e-04j)  (3.605012523187989482e-05+1.203916567683510549e-04j)
 (-9.855224507150083316e-03-4.007299328985837461e-03j)  (6.526366394383989900e-04+4.089709387030129265e-04j)  (-3.329422769301100971e-03-2.426494137821615625e-03j)  (3.605012523187989482e-05-1.203916567683510549e-04j)
 (9.129434095405331018e-02+0.000000000000000000e+00j)  (1.184575497742919087e-04+1.732954852684025489e-05j)  (1.184575497742919087e-04-1.732954852684025489e-05j)  (6.033156838944509371e-04+0.000000000000000000e+00j)
 (4.697590667023862979e-03+1.998173127634955346e-03j)  (-1.352595903278193618e-03+1.517347046151640939e-03j)  (3.273364929792685839e-04-1.490448558141882116e-04j)  (-1.799991527977257318e-03-4.778673191127954384e-03j)
 (-2.289714177959969663e-03-2.924880088553231516e-03j)  (2.427141682066110556e-02+8.205368736000166188e-04j)  (3.570134729247028088e-04+7.423005548094124871e-04j)  (-2.114405324580401918e-04+1.625741968540006760e-04j)
 (5.872080159182625075e-02-1.844087725184043571e-03j)  (4.042945806330189079e-04-2.247871424329818055e-03j)  (-1.129713312186256667e-05+2.325213338187171537e-04j)  (-1.076390257851381899e-02+2.158995880100161077e-03j)
 (3.485087963427172236e-03+8.943137352275982999e-03j)  (8.387952053561253257e-03+1.099633888164642907e-02j)  (9.098867702686332689e-05+5.113091829567894143e-04j)  (5.261091049576368340e-05-3.095273687213454276e-04j)
 (4.697590667023862979e-03-1.998173127634955346e-03j)  (3.273364929792685839e-04+1.490448558141882116e-04j)  (-1.352595903278193618e-03-1.517347046151640939e-03j)  (-1.799991527977257318e-03+4.778673191127954384e-03j)
 (5.872080159182625075e-02+1.844087725184043571e-03j)  (-1.129713312186256667e-05-2.325213338187171537e-04j)  (4.042945806330189079e-04+2.247871424329818055e-03j)  (-1.076390257851381899e-02-2.158995880100161077e-03j)
