 (9.907642448953285497e-01+0.000000000000000000e+00j)  (2.321989144903006692e-03+1.578562302284309063e-02j)  (2.321989144903006692e-03-1.578562302284309063e-02j)  (5.451616980567283678e-04+0.000000000000000000e+00j)
 (1.175011416708654846e-02-1.900647287263931492e-03j)  (-1.058474758724226028e-03+3.180827590857558413e-03j)  (-2.292472336786617083e-03-1.581137685391421606e-03j)  (3.289654536024846942e-04+5.817866362531772087e-05j)
 (1.175011416708654846e-02+1.900647287263931492e-03j)  (-2.292472336786617083e-03+1.581137685391421606e-03j)  (-1.058474758724226028e-03-3.180827590857558413e-03j)  (3.289654536024846942e-04-5.817866362531772087e-05j)
 (6.310440323510853322e-02+0.000000000000000000e+00j)  (-3.475546726802705190e-03+2.376639686622376792e-04j)  (-3.475546726802705190e-03-2.376639686622376792e-04j)  (7.925732837356647131e-04+0.000000000000000000e+00j)
 (-1.408238498548005334e-02-9.443637195362307446e-03j)  (1.206712148232585470e-03-2.064638703314255076e-03j)  (-3.813746404320271510e-04+2.701450813867917926e-04j)  (1.997225336958770390e-03-5.502214619276411464e-04j)
 (-1.356898506239526993e-02-2.834634154962988994e-04j)  (6.896895786090527850e-03+5.677678446340300895e-03j)  (1.442665459401576769e-03-4.658593925451018922e-04j)  (5.819033266307833355e-04-8.907877748667611764e-05j)
 (-6.039045974953362447e-04-3.053438564652586739e-03j)  (-1.229851657019407664e-02+7.057026078913520781e-03j)  (5.718447581594447932e-04+3.255574263431671778e-04j)  (3.692634650990669985e-03-2.028344814381967311e-03j)
 (1.774382766051560206e-03-3.947648318143112331e-03j)  (-7.253321891679612166e-03+1.772707473489460415e-03j)  (5.590749164759939091e-03+3.734189989631135458e-04j)  (7.520779437610871591e-04-5.502709644358606562e-04j)
 (-1.408238498548005334e-02+9.443637195362307446e-03j)  (-3.813746404320271510e-04-2.701450813867917926e-04j)  (1.206712148232585470e-03+2.064638703314255076e-03j)  (1.997225336958770390e-03+5.502214619276411464e-04j)
 (-6.039045974953362447e-04+3.053438564652586739e-03j)  (5.718447581594447932e-04-3.255574263431671778e-04j)  (-1.229851657019407664e-02-7.057026078913520781e-03j)  (3.692634650990669985e-03+2.028344814381967311e-03j)
 (-1.356898506239526993e-02+2.834634154962988994e-04j)  (1.442665459401576769e-03+4.658593925451018922e-04j)  (6.896895786090527850e-03-5.677678446340300895e-03j)  (5.819033266307833355e-04+8.907877748667611764e-05j)
 (1.774382766051560206e-03+3.947648318143112331e-03j)  (5.590749164759939091e-03-3.734189989631135458e-04j)  (-7.253321891679612166e-03-1.772707473489460415e-03j)  (7.520779437610871591e-04+5.502709644358606562e-04j)
 (5.058054302445365996e-02+0.000000000000000000e+00j)  (1.708248326552284663e-03-1.555128555438744066e-03j)  (1.708248326552284663e-03+1.555128555438744066e-03j)  (1.050035849800853571e-01+0.000000000000000000e+00j)
 (-3.655911740555446796e-03+2.167138860352157016e-03j)  (-1.379380727528294482e-03+3.127803065422957163e-03j)  (3.668303437944999551e-02-4.182346486078686830e-03j)  (-2.261475404951546891e-03+1.508219264247924636e-03j)
 (-3.655911740555446796e-03-2.167138860352157016e-03j)  (3.668303437944999551e-02+4.182346486078686830e-03j)  (-1.379380727528294482e-03-3.127803065422957163e-03j)  (-2.261475404951546891e-03-1.508219264247924636e-03j)
 (3.468371621817784578e-01+0.000000000000000000e+00j)  (-1.371006687230871737e-03+2.914289579740820917e-03j)  (-1.371006687230871737e-03-2.914289579740820917e-03j)  (1.081160889172841366e-02+0.000000000000000000e+00j)
 (-2.124604207569163235e-03-4.671955039583861567e-03j)  (-3.315533059081238881e-03+5.544920255503602707e-03j)  (-6.363666202194179504e-06-5.480751933047168243e-04j)  (4.669094535711190296e-04+1.598507477439949868e-05j)
 (-1.288149400116263450e-02+1.540904706897117636e-02j)  (-1.086469927880187028e-03-3.281018076186620509e-03j)  (1.930546593616689276e-04+2.592156893668276507e-04j)  (-5.182444914911054712e-04-6.520810478175605596e-06j)
 (-3.986016677894988619e-03+3.850370269578707975e-04j)  (-3.774377128337834050e-03+2.867756345644260994e-03j)  (1.091146677329197373e-03+2.005331759858871091e-03j)  (6.168519127264633856e-04-1.597529508725237159e-04j)
 (2.823593249880992744e-03-4.798384839333748276e-04j)  (4.773732124934840400e-03-2.965829182014581913e-03j)  (-1.808757659520398773e-05+2.736217632485258384e-04j)  (-3.380753299808236085e-04+1.207944198282944934e-04j)
 (-7.010708015739219867e-03+4.998932446809947749e-03j)  (-9.093382413564258041e-03-2.896918131300887760e-03j)  (2.880289601655781906e-03+8.274835801311846871e-04j)  (5.313991434679960271e-05-1.162587937291063368e-04j)
 (-1.228929991804713576e-03+3.079478065597463302e-03j)  (1.742380687562223706e-03-2.495034412155439259e-03j)  (-6.324203173667078577e-04+9.584655162876153946e-05j)  (-7.287945837269751244e-04+8.147049137317521244e-05j)
 (-4.949834823134740235e-03-1.266040607293805861e-04j)  (8.938734108152164570e-03+5.682850483858299488e-03j)  (4.275773932548521117e-03+3.400456987501255732e-03j)  (1.655748581614777354e-04+9.137297352929848711e-04j)
 (4.589225893792290775e-03-6.284647551876385713e-03j)  (1.179552016500431434e-02-1.450759541761719286e-03j)  (2.749028561232939394e-04+1.305719277380559546e-04j)  (-1.170208635970668327e-03+1.949514359887468524e-04j)
 (-6.538343686869304335e-04+4.604928608062310458e-04j)  (6.776308275252733784e-04+1.905548254066093594e-04j)  (5.843047951483600760e-03+1.590093740489221478e-03j)  (3.376759649610953148e-03+1.330806779829779010e-03j)
 (6.596233324063284519e-05-1.688608587271206679e-04j)  (1.452206218455953570e-03+3.705902240049782637e-04j)  (-3.041955699102760866e-04+2.083712087843092597e-04j)  (-1.004590020048278225e-03-1.392027497443699404e-03j)
 (5.108655436394469312e-04-7.336194558451243674e-04j)  (3.494272566372041804e-03-1.334566878025310582e-03j)  (-3.138923463037887173e-03+7.354200056578737762e-04j)  (8.942235628993510255e-04-1.257453728444721437e-04j)
 (3.854241737552069336e-03+5.052793703239286116e-04j)  (3.582724870099537147e-04-8.772245628945780785e-04j)  (-2.194355509755172365e-03+5.539565560428770866e-04j)  (-1.528243879077829936e-03-1.043428629951201878e-04j)
 (-4.108989440058415446e-03-3.642142061744728810e-03j)  (3.865432899255387411e-03+4.003724104827538315e-03j)  (5.921105244331849315e-03+1.142213024821856979e-02j)  (-3.546431726388268174e-03+6.312245014334942270e-03j)
 (1.727215023483891915e-02-5.190321851841163056e-04j)  (9.597931876640103258e-04+1.989646605813240147e-03j)  (-3.305174945046398800e-04-1.638097176758816385e-03j)  (-1.623627788152485693e-02+1.076988205357426020e-03j)
 (4.593701858219089926e-03-6.474377833774963911e-04j)  (8.896381809798105389e-03+3.815591593243392032e-03j)  (3.303635538436934006e-03+2.746052078125066007e-04j)  (-7.276177701312667653e-04-1.253472611104943391e-03j)
 (-2.910872199082149966e-04+1.817998882552141968e-03j)  (-9.279446753984831389e-03+5.467281002153268066e-03j)  (-1.486557995596503139e-03-2.245467296366893822e-03j)  (3.244325110509907375e-04+4.448068728446180988e-04j)
 (-2.124604207569163235e-03+4.671955039583861567e-03j)  (-6.363666202194179504e-06+5.480751933047168243e-04j)  (-3.315533059081238881e-03-5.544920255503602707e-03j)  (4.669094535711190296e-04-1.598507477439949868e-05j)
 (-3.986016677894988619e-03-3.850370269578707975e-04j)  (1.091146677329197373e-03-2.005331759858871091e-03j)  (-3.774377128337834050e-03-2.867756345644260994e-03j)  (6.168519127264633856e-04+1.597529508725237159e-04j)
 (-1.288149400116263450e-02-1.540904706897117636e-02j)  (1.930546593616689276e-04-2.592156893668276507e-04j)  (-1.086469927880187028e-03+3.281018076186620509e-03j)  (-5.182444914911054712e-04+6.520810478175605596e-06j)
 (2.823593249880992744e-03+4.798384839333748276e-04j)  (-1.808757659520398773e-05-2.736217632485258384e-04j)  (4.773732124934840400e-03+2.965829182014581913e-03j)  (-3.380753299808236085e-04-1.207944198282944934e-04j)
 (-6.538343686869304335e-04-4.604928608062310458e-04j)  (5.843047951483600760e-03-1.590093740489221478e-03j)  (6.776308275252733784e-04-1.905548254066093594e-04j)  (3.376759649610953148e-03-1.330806779829779010e-03j)
 (5.108655436394469312e-04+7.336194558451243674e-04j)  (-3.138923463037887173e-03-7.354200056578737762e-04j)  (3.494272566372041804e-03+1.334566878025310582e-03j)  (8.942235628993510255e-04+1.257453728444721437e-04j)
 (6.596233324063284519e-05+1.688608587271206679e-04j)  (-3.041955699102760866e-04-2.083712087843092597e-04j)  (1.452206218455953570e-03-3.705902240049782637e-04j)  (-1.004590020048278225e-03+1.392027497443699404e-03j)
 (3.854241737552069336e-03-5.052793703239286116e-04j)  (-2.194355509755172365e-03-5.539565560428770866e-04j)  (3.582724870099537147e-04+8.772245628945780785e-04j)  (-1.528243879077829936e-03+1.043428629951201878e-04j)
 (-7.010708015739219867e-03-4.998932446809947749e-03j)  (2.880289601655781906e-03-8.274835801311846871e-04j)  (-9.093382413564258041e-03+2.896918131300887760e-03j)  (5.313991434679960271e-05+1.162587937291063368e-04j)
 (-4.949834823134740235e-03+1.266040607293805861e-04j)  (4.275773932548521117e-03-3.400456987501255732e-03j)  (8.938734108152164570e-03-5.682850483858299488e-03j)  (1.655748581614777354e-04-9.137297352929848711e-04j)
 (-1.228929991804713576e-03-3.079478065597463302e-03j)  (-6.324203173667078577e-04-9.584655162876153946e-05j)  (1.742380687562223706e-03+2.495034412155439259e-03j)  (-7.287945837269751244e-04-8.147049137317521244e-05j)
 (4.589225893792290775e-03+6.284647551876385713e-03j)  (2.749028561232939394e-04-1.305719277380559546e-04j)  (1.179552016500431434e-02+1.450759541761719286e-03j)  (-1.170208635970668327e-03-1.949514359887468524e-04j)
 (-4.108989440058415446e-03+3.642142061744728810e-03j)  (5.921105244331849315e-03-1.142213024821856979e-02j)  (3.865432899255387411e-03-4.003724104827538315e-03j)  (-3.546431726388268174e-03-6.312245014334942270e-03j)
