 (9.900875208871022792e-01+0.000000000000000000e+00j)  (1.754231774027659001e-03-5.543180410115288934e-03j)  (1.754231774027659001e-03+5.543180410115288934e-03j)  (8.160030993985912867e-05+0.000000000000000000e+00j)
 (-6.576662677907830178e-03-9.654635851741720509e-03j)  (-1.663551931310861421e-03+3.619029283509747966e-03j)  (5.954008118687427508e-04+7.278353900609204935e-05j)  (-2.768720213915463861e-05-7.557899382412048252e-06j)
 (-6.576662677907830178e-03+9.654635851741720509e-03j)  (5.954008118687427508e-04-7.278353900609204935e-05j)  (-1.663551931310861421e-03-3.619029283509747966e-03j)  (-2.768720213915463861e-05+7.557899382412048252e-06j)
 (7.287029106863820993e-02+0.000000000000000000e+00j)  (-5.681819808512418753e-04-1.051689605575500302e-03j)  (-5.681819808512418753e-04+1.051689605575500302e-03j)  (4.363223138662937961e-04+0.000000000000000000e+00j)
 (6.325669425897779627e-03+1.705565705697366678e-03j)  (-5.396246705710493023e-03+3.132645205554264890e-03j)  (3.960432180008267031e-04+4.140479245839066169e-05j)  (-1.820982499801501633e-04+6.766731422426779542e-05j)
 (2.839373702329506296e-05+9.831484994656640181e-04j)  (-2.090273363340121576e-03-1.354242890835443552e-02j)  (-5.137374765927215639e-04-2.266772910864379921e-04j)  (-2.586588712942175365e-04+1.888508853612971166e-04j)
 (5.154870812653822298e-02-7.691984266215671378e-05j)  (-4.079748075693158567e-03+5.667635784932817389e-03j)  (-5.043818418875351981e-04+6.744359200152842551e-04j)  (-3.013253135824005280e-03+6.925983371101802639e-04j)
 (-1.359271177629710206e-03-1.696422808718948743e-03j)  (4.343141896117248997e-03-5.664145131320128153e-03j)  (-9.014514317912548230e-04-3.185976325152692319e-05j)  (9.100577939063076967e-05+2.631145321316070095e-04j)
 (6.325669425897779627e-03-1.705565705697366678e-03j)  (3.960432180008267031e-04-4.140479245839066169e-05j)  (-5.396246705710493023e-03-3.132645205554264890e-03j)  (-1.820982499801501633e-04-6.766731422426779542e-05j)
 (5.154870812653822298e-02+7.691984266215671378e-05j)  (-5.043818418875351981e-04-6.744359200152842551e-04j)  (-4.079748075693158567e-03-5.667635784932817389e-03j)  (-3.013253135824005280e-03-6.925983371101802639e-04j)
 (2.839373702329506296e-05-9.831484994656640181e-04j)  (-5.137374765927215639e-04+2.266772910864379921e-04j)  (-2.090273363340121576e-03+1.354242890835443552e-02j)  (-2.586588712942175365e-04-1.888508853612971166e-04j)
 (-1.359271177629710206e-03+1.696422808718948743e-03j)  (-9.014514317912548230e-04+3.185976325152692319e-05j)  (4.343141896117248997e-03+5.664145131320128153e-03j)  (9.100577939063076967e-05-2.631145321316070095e-04j)
 (3.802531845230981700e-02+0.000000000000000000e+00j)  (-3.645348742458185722e-03+5.013382214515493297e-03j)  (-3.645348742458185722e-03-5.013382214515493297e-03j)  (4.408218159635412525e-01+0.000000000000000000e+00j)
 (-6.980920641826374867e-04-1.327290247615980955e-03j)  (2.799154390647435285e-03-3.398834392850207543e-03j)  (4.275668334812111025e-03+4.749994184873230878e-03j)  (-2.261688931122872781e-05-8.602111825562346742e-03j)
 (-6.980920641826374867e-04+1.327290247615980955e-03j)  (4.275668334812111025e-03-4.749994184873230878e-03j)  (2.799154390647435285e-03+3.398834392850207543e-03j)  (-2.261688931122872781e-05+8.602111825562346742e-03j)
 (9.791757323032124205e-02+0.000000000000000000e+00j)  (3.616205710504854110e-03+4.999785743660508687e-03j)  (3.616205710504854110e-03-4.999785743660508687e-03j)  (1.917638116754654537e-02+0.000000000000000000e+00j)
 (-8.457078025159969412e-03-4.379375764762005047e-03j)  (-8.687276849711360370e-04+1.577702391006974899e-03j)  (-4.988809018503763409e-05-3.251607662566461982e-04j)  (-1.864113509240377547e-05+6.333771466447024888e-06j)
 (-4.221101338693650229e-02-7.295067091231841223e-03j)  (-8.645826106258361603e-04+1.794246218918431985e-03j)  (-9.074871299748264817e-05-1.263457124016540637e-04j)  (-1.654548440312747948e-04+9.280589143647657304e-06j)
 (1.701683729942617693e-03+2.295655461095058147e-03j)  (-1.260601130389777834e-03+8.068363037741439802e-04j)  (-1.739515411535542207e-04+2.906259183907181597e-03j)  (6.733002746770234167e-05+1.351983779168893808e-04j)
 (1.513950135692784013e-04+1.385916567414323484e-03j)  (-2.798597365827864853e-03+7.783742293430330342e-04j)  (-7.822508761671297475e-05+7.445803764332413791e-05j)  (1.334485863158148418e-06-8.261809901257223044e-05j)
 (4.014611866997632728e-01-2.691921841964191407e-03j)  (-2.387559610196448960e-03-9.147731253107757934e-03j)  (6.149685954421163199e-04+2.119017124617114320e-03j)  (-1.123472154268341950e-04+3.640498643623234394e-04j)
 (7.886595869375822784e-03-4.374434531550068788e-04j)  (-6.798116963576141501e-04-2.639820515469964209e-03j)  (1.585055397391904358e-04-2.007089136269015806e-04j)  (-5.898099327183854544e-05-5.650816819769171443e-06j)
 (-8.025317532453812505e-03+4.016022067649670756e-03j)  (-1.511774218095339223e-04-3.963247504866910576e-04j)  (-1.081649440973267299e-03-1.963971676269564773e-03j)  (1.298839952707019161e-03-5.678085197260783045e-04j)
 (1.954951585226750999e-02-3.197735794996553558e-03j)  (2.552192953122119860e-03+4.688601889931733914e-03j)  (-5.972623800719364224e-05+4.480225711877503783e-06j)  (-2.707875820423327144e-04+1.687999266422857657e-04j)
 (6.085458908586420046e-04+9.091775897546104353e-04j)  (-8.493874831220566335e-04+3.113837687403655098e-04j)  (-1.504456880564505146e-03+2.782600312964881694e-05j)  (-8.725973987783555187e-07+4.066917311351524612e-04j)
 (-7.820761385422145230e-04+1.185282800795646333e-03j)  (-1.870469239575567755e-03+3.695619514501079033e-04j)  (5.757728071050102151e-04+8.198655180641408738e-04j)  (-8.948680472578931806e-05+1.145995349308871671e-03j)
 (5.320306237557163517e-03-1.825411622061439559e-05j)  (1.886634844635922716e-03-1.468201837741725958e-03j)  (1.341434049101149217e-02+4.660648389838679441e-03j)  (-8.533249657220645223e-04-7.231764429403873470e-04j)
 (7.933234829633083098e-04-3.740049940842069248e-04j)  (2.130634797257197066e-03-1.117346721630313954e-04j)  (1.308463214289430599e-04-7.741117850183058553e-04j)  (1.195165264362203338e-03-7.547566960112463402e-05j)
 (-3.005511424446325082e-05-1.381147643601610044e-03j)  (-1.368307282739923735e-03-1.333027371814395111e-03j)  (1.003946329150102491e-03+5.915470637038401126e-03j)  (-2.432369195516908417e-03-3.961478988799879697e-03j)
 (1.624610164028147952e-02-2.187567926206234609e-03j)  (1.581722091054359397e-03+2.391566127788597330e-03j)  (-1.286325810799211246e-03-2.627230395410599592e-03j)  (-1.702463448998255482e-02-3.031231150097856352e-04j)
