 (9.926925498698089267e-01+0.000000000000000000e+00j)  (2.755193185861682780e-03+1.757236864932094217e-02j)  (2.755193185861682780e-03-1.757236864932094217e-02j)  (6.811466494889297472e-04+0.000000000000000000e+00j)
 (-9.826651035062588732e-03-1.486353564619232598e-02j)  (4.299303498601894126e-03-3.117675813231820300e-03j)  (2.904131635804073027e-04+3.573856485576730555e-04j)  (-2.163791572856983236e-05+5.419003490806012703e-05j)
 (-9.826651035062588732e-03+1.486353564619232598e-02j)  (2.904131635804073027e-04-3.573856485576730555e-04j)  (4.299303498601894126e-03+3.117675813231820300e-03j)  (-2.163791572856983236e-05-5.419003490806012703e-05j)
 (4.897225993685470208e-02+0.000000000000000000e+00j)  (5.472269283758897764e-04+4.012377349404756995e-04j)  (5.472269283758897764e-04-4.012377349404756995e-04j)  (5.417276355128613965e-04+0.000000000000000000e+00j)
 (-1.408604119245499518e-02-1.125966383016135247e-02j)  (-2.223186065628845499e-03+3.168593227898813141e-04j)  (-4.001375108203734758e-04+1.791731286121675472e-04j)  (-2.107627767641283051e-04+3.654804221931037128e-03j)
 (1.044529899569362867e-02+9.454309205493576949e-04j)  (-6.402048677003373094e-03-1.181204810859317993e-02j)  (2.282075012463410241e-03+1.397464110615553997e-03j)  (3.373394006518811144e-05-5.395909758763840986e-04j)
 (-4.305566584948768497e-03-4.126200803521623377e-03j)  (-4.195668133960803875e-03+1.492344338063346203e-02j)  (3.629714282338797446e-04-4.665289572329758437e-04j)  (-2.492744486081269499e-04+1.460537283726301601e-03j)
 (2.158438408014919964e-03-2.371191376821241668e-03j)  (6.939829875757666695e-03-1.225654819744497826e-03j)  (6.073247095690656287e-03-8.746219115193170713e-04j)  (1.451491901529775811e-04+3.213956533967712403e-04j)
 (-1.408604119245499518e-02+1.125966383016135247e-02j)  (-4.001375108203734758e-04-1.791731286121675472e-04j)  (-2.223186065628845499e-03-3.168593227898813141e-04j)  (-2.107627767641283051e-04-3.654804221931037128e-03j)
 (-4.305566584948768497e-03+4.126200803521623377e-03j)  (3.629714282338797446e-04+4.665289572329758437e-04j)  (-4.195668133960803875e-03-1.492344338063346203e-02j)  (-2.492744486081269499e-04-1.460537283726301601e-03j)
 (1.044529899569362867e-02-9.454309205493576949e-04j)  (2.282075012463410241e-03-1.397464110615553997e-03j)  (-6.402048677003373094e-03+1.181204810859317993e-02j)  (3.373394006518811144e-05+5.395909758763840986e-04j)
