 (9.921141761213360111e-01+0.000000000000000000e+00j)  (4.012399947899099100e-04+6.986817962772688163e-03j)  (4.012399947899099100e-04-6.986817962772688163e-03j)  (6.804515663518975570e-04+0.000000000000000000e+00j)
 (9.757836014876593647e-03+4.883916842549803662e-03j)  (-4.810752742678066352e-03+2.050634516141256435e-03j)  (1.438690689875681602e-03+2.346105619479945011e-03j)  (2.407433847323025167e-04-2.960368485867739385e-04j)
 (9.757836014876593647e-03-4.883916842549803662e-03j)  (1.438690689875681602e-03-2.346105619479945011e-03j)  (-4.810752742678066352e-03-2.050634516141256435e-03j)  (2.407433847323025167e-04+2.960368485867739385e-04j)
 (4.405352540402564937e-02+0.000000000000000000e+00j)  (-1.985749376907547468e-03-1.180894400543743613e-03j)  (-1.985749376907547468e-03+1.180894400543743613e-03j)  (7.907311447409670711e-04+0.000000000000000000e+00j)
 (-7.149942227769914317e-03-1.051216160269734766e-02j)  (-3.686467366462117291e-03+8.982958530872180722e-04j)  (-5.342346663199767009e-04-1.453861544390148335e-04j)  (1.960562031385906356e-03+2.479957326645273845e-03j)
 (2.843911906497320532e-03+3.512448337137915721e-03j)  (3.805036231833657228e-04+8.158685761598676207e-04j)  (-7.333484496079413582e-04-1.721465340489272342e-03j)  (1.755471982908422878e-04-2.391173126424427314e-04j)
 (-1.442398720223642778e-03-1.607262692683292379e-04j)  (6.215405958223126082e-03+2.790537645832167745e-03j)  (6.962955694013676228e-04+4.053152834837219073e-04j)  (-1.675631865709166154e-03+3.622327476318095481e-03j)
 (-2.024484313662007397e-03+1.466314320130162208e-03j)  (-1.481104320188727759e-03+1.274226736483678128e-03j)  (3.898643404265200556e-03+1.712307279525281762e-03j)  (9.824927570099329949e-04+1.610458607082033457e-04j)
 (-7.149942227769914317e-03+1.051216160269734766e-02j)  (-5.342346663199767009e-04+1.453861544390148335e-04j)  (-3.686467366462117291e-03-8.982958530872180722e-04j)  (1.960562031385906356e-03-2.479957326645273845e-03j)
 (-1.442398720223642778e-03+1.607262692683292379e-04j)  (6.962955694013676228e-04-4.053152834837219073e-04j)  (6.215405958223126082e-03-2.790537645832167745e-03j)  (-1.675631865709166154e-03-3.622327476318095481e-03j)
 (2.843911906497320532e-03-3.512448337137915721e-03j)  (-7.333484496079413582e-04+1.721465340489272342e-03j)  (3.805036231833657228e-04-8.158685761598676207e-04j)  (1.755471982908422878e-04+2.391173126424427314e-04j)
 (-2.024484313662007397e-03-1.466314320130162208e-03j)  (3.898643404265200556e-03-1.712307279525281762e-03j)  (-1.481104320188727759e-03-1.274226736483678128e-03j)  (9.824927570099329949e-04-1.610458607082033457e-04j)
 (6.133584352179800164e-02+0.000000000000000000e+00j)  (3.264442518340570764e-03+4.439945765074213013e-04j)  (3.264442518340570764e-03-4.439945765074213013e-04j)  (8.547567309772718946e-02+0.000000000000000000e+00j)
 (-7.227164452397555512e-03-6.880211270238981158e-03j)  (4.014502810514369684e-03+3.383175627920562752e-03j)  (1.926314852558365723e-02-8.958682172541643229e-03j)  (-1.167964187874722792e-03-2.836005685328131867e-03j)
 (-7.227164452397555512e-03+6.880211270238981158e-03j)  (1.926314852558365723e-02+8.958682172541643229e-03j)  (4.014502810514369684e-03-3.383175627920562752e-03j)  (-1.167964187874722792e-03+2.836005685328131867e-03j)
 (3.419729380061507507e-01+0.000000000000000000e+00j)  (-9.518452765330369120e-04+4.209447716785127622e-03j)  (-9.518452765330369120e-04-4.209447716785127622e-03j)  (8.052040731320608130e-03+0.000000000000000000e+00j)
 (2.937759774382587424e-03+4.275270151247502655e-03j)  (3.643408253541059131e-03-1.388983009812393404e-03j)  (-1.129041718906049823e-03-6.670786361512261913e-04j)  (2.552388156201276142e-04+8.615471182519490007e-05j)
 (-5.148504836291792688e-03+2.385323092473941656e-02j)  (-1.658908023407897753e-03+6.103902527891827065e-03j)  (4.399879349311748783e-04-1.668239194191939077e-04j)  (-5.720818734900007078e-04-1.089300075325033506e-04j)
 (-3.427114779816985927e-03+5.523867679575086322e-03j)  (-3.795609062923464724e-05+2.718369929231504562e-04j)  (9.146137267036747679e-05-1.671319297465170654e-03j)  (4.282251531412836851e-04+3.000023052276537582e-04j)
 (-1.387944108858231137e-03-1.916994946918136990e-03j)  (-2.581780011206004973e-03+3.582424368722979084e-03j)  (5.363977312041027807e-04-4.001950629619277988e-06j)  (-1.374490211786949653e-05-3.851483425956185201e-04j)
 (3.011549921716984504e-03-1.215183904765865068e-02j)  (4.264648628864911757e-03+8.546963091367730525e-03j)  (3.890274122234621719e-03-1.432592015904695423e-03j)  (1.095423247309693576e-05+1.086971745754476346e-03j)
 (1.062621146317560203e-03+6.027611042281476490e-03j)  (1.126088137419387070e-02-1.189679837433944495e-02j)  (-9.403691108611953679e-04+2.799133565368563687e-04j)  (-1.917733728526036722e-04-2.570500021078239933e-05j)
 (-2.496954428399317336e-03+2.623043102567713253e-03j)  (8.075136493032000762e-03+2.760009741602501530e-03j)  (3.842902436725280542e-03-1.243215963762408626e-03j)  (-2.316463043586016466e-04+6.243944150317583220e-04j)
